,smiles
641,C=CC=CCC(C)=CC=CC=CC(O)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
642,C=C=CC=CC=CC=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
643,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=C(C)C=CC=C(C)CC(C)CC)C1
644,C=C=CC=CCC(C)=CC=CC=CC(O)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
645,C=CC=CC(C)C=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
646,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=C(C)C=CC=CC=C(C)C(C)C)C1
647,C=CC=CC(C)=CC=CC=CC=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
648,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=CC=CC=C(C)C=CC=CC=C(C)C)C1
649,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=C(O)C=CC=CC=C(C)CC(C)CC)C1
650,C=CC=CC=CC=CCC(O)=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
651,C=CC=CC=CC=CCCC=CC=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
652,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC(O)C=C(C)C=CC=CC=C(C)C)C1
653,C=CCC(C)=CC=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
654,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=CC=CC=C(C)C=CC=CC(C)CC)C1
655,CC=CC=CC=CC(O)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
656,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=C(C)C=CC=CC=CC=CC=C(C)C)C1
657,C=CC=CC=CC=CC=CC=CC=CC=CC(O)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
658,C=C(C)C=CC=CC(C)=CC(O)C=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
659,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=C(O)C=CC=CC=CC=CC=CC=C(C)C)C1
660,C=CC=CC=CC=CC=CC(C)C(C)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
661,CC=CC=CC=CC=CC(C)C(C)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
662,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=CC=CC=CC(C)C=CC=C(C)C)C1
663,C=C=CC=CC=CCC(O)=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
664,C=C=CC(C)C=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
665,C=CC=CC(C)=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
666,C=CC=CC=CC=CC=CC=CC=CC(O)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
667,C=C=CC=CC=CC=CC=CC=CC=CC(O)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
668,CC=CC(C)=CC=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
669,C=CC=CC=CC(C)=CC(=C)C=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
670,C=CC=CC=CCCC=CC=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
671,C=CC=CC=CC(C)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
672,C=CC=CC=CC=CC(=C)C=CC=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
673,C=CC=CCC(C)=CC=CC=CC(C)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
674,C=CC(C)=CC=CC(C)C=CC=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
675,C=CC=CC=CCC(N)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
676,C=CC=CC=CCC(C)=CC=CC=CC(C)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
677,C=CC=CC=CC(C)=CC=CC=CC=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
678,C=C(C=CC=CC=CC=CC=CC)C=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
679,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=C(C)C=CC=CC=CC=C(C)C)C1
680,CCC=CC=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
681,CC=CC=CCC(C)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
682,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=C(C)C=CC=CC=C(C)CC(O)CC)C1
683,C=CC=CC=CC=CCC(C)=CC=CC(O)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
684,C=CC=CC=CC(C)C=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
685,C=C(C)C=COCC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
686,CC=CC=CCC=CC=CC=CC1OCC23CC(Cc4ccnc(CC)n4)N1NC2C3(F)F
687,C=C(C)C(=C)C=CC=CC=CC1OCC23CC(Cc4ccnc(CC)n4)N1NC2C3(F)F
688,C=C(C)C=CC=CC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
689,C=C(C=CC=CC(C)C)OCC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
690,C=CCC=CCOCOCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
691,CCc1nccc(CC2CC3(CO)C(NN2COCOCC=CCOC)C3(F)F)n1
692,C=C(C)C=CC=CC(C)C=CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
693,C=C(C)C=CC=CC(C)OCC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
694,CCc1nccc(CC2CC3(CO)C(NN2COCOCCOC=C(C)C)C3(F)F)n1
695,CCC=CC=CC(C)C=CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
696,C=C=CC=CC=CC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
697,CCC=CC=CC=CC(C)C=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
698,CC=COCC=CCOCOCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
699,C=C(C=CC=CC)C=CC=CC=CC1OCC23CC(Cc4ccnc(CC)n4)N1NC2C3(F)F
700,CC=CC=CC(O)C=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
701,CC=CC=CC=CC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
702,C=C(C(C)=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1)C(C)CC
703,C=CC=CCC=CCOCOCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
704,CC=CCC=CCOCOCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
705,C=C(C(C)=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1)C(O)C=CC
706,CCc1nccc(CC2CC3(CO)C(NN2C=CCOC(C)C=CC=CC(C)C)C3(F)F)n1
707,CC=COCC=CC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
708,CC=CCC(C)(C)OCC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
709,CCc1nccc(CC2CC3(CO)C(NN2C=CC=CC(C)C=CC=CC(C)C)C3(F)F)n1
710,CC=CC(C)C(C)OCC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
711,CC=CC(O)C=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
712,C=C(C)C=CC=CC=CC(C)=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
713,C=CC(C)C=CC=CC(=C)OCC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
714,CC=CCCC=CC=CC=CC1OCC23CC(Cc4ccnc(CC)n4)N1NC2C3(F)F
715,CC=CCC=CC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
716,CC=CC=CC(C)(C)C=CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
717,CC=CC(C)(C)C=CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
718,C=CCC(C)=COCCOCOCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
719,C=C=CC=COCC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
720,C=C(C=CC=CCC)C=COCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
721,CCc1nccc(CC2CC3(CO)C(NN2OC=CC=CC=CC=CC(C)C)C3(F)F)n1
722,C=C(C=CCC)CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
723,C=CCC=CC(=C)CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
724,C=CC=CCCC=CC=CC=CC1OCC23CC(Cc4ccnc(CC)n4)N1NC2C3(F)F
725,CCc1nccc(CC2CC3(CO)C(NN2C=CC=CCC=CC=CC(C)C)C3(F)F)n1
726,CCC=COCCC=COCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
727,C=C(C)C=CC=CC(=C)C=COCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
728,C=CC=CC=CC(O)C=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
729,C=CCC=CC=CC(C)C=CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
730,C=C(C=CC=CC(C)CC)OCC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
731,C=C(C=CC=CC(C)C)C=COCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
732,CCc1nccc(CC2CC3(CO)C(NN2C=CCOC(C)C=CC=CC(C)CC)C3(F)F)n1
733,C=C(C=CC=CC)CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
734,CCC(C)=COCCOCOCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
735,C=C(C)C=CC(=C)CC=CN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
736,CCc1nccc(CC2CC3(CO)C(NN2COC=CCCOC=CC(C)C)C3(F)F)n1
737,C=CC(=C)C=COCC=CC=CON1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1
738,C=C(C=COCCC=COCN1NC2C(F)(F)C2(CO)CC1Cc1ccnc(CC)n1)CC
739,C=CC=CC=CC=CCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
740,C=CC=CC=CC=CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
741,C=CC=CC=CC=CC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
742,CC=NC=C(C=NC=CC=CC=C(C)C)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
743,C=CC=CC=CC=CC=CCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
744,C=CC=CCC=CCCOCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
745,CC=CC=CC=CCCOCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
746,C=CC=C(C)C=CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
747,C=CC=C(C)C=CCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
748,C=CC=CC=CCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
749,C=CC=CC=CC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
750,CC=NC=C(C=NCCCC=CC=C(C)C)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
751,C=CC(C)=CC=CC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
752,CC=CC=CCCOCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
753,C=CC=CC=CC=CCNCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
754,C=CC=CC=CCCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
755,CC=NC=C(C=NC=CC=CC=CCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
756,C=CC(C)C=CCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
757,CC=NC=C(C=NCOCCC=CC(C)C)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
758,CC=CC=CCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
759,C=CC(C)=CC=CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
760,C=CC=CC=CCCCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
761,C=CCC(C)=CC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
762,CC=NC=C(C=NCCC=CC=C(C)C)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
763,CC=NC=C(C=NCCCC(C)CCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
764,CC=CC=CC=CC=CC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
765,CC=CC=CC=CCC=CON=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
766,C=CC=CC=CC=CCC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
767,CC=NC=C(C=NCOCCC=C(C)NC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
768,C=CC=CC=CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
769,C=CC=C(C)CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
770,C=CC(C)=CCCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
771,C=CC=CC=CCCOCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
772,C=CC=CC(C)=CCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
773,C=CC=CC=CC=CC#CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
774,CC=NC=C(C=NCC=CC=CC=C(C)C)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
775,CC=CC=CC=CCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
776,CC=NC=C(C=NCCCCC(C)CCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
777,C=CC=CC(C)=COCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
778,CC=NC=C(C=NCCCC=CC=CCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
779,CC=NC=C(C=NCOCCC=CCCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
780,C=CC(C)=COCOCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
781,CC=CC=CCC=CCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
782,CC=NC=C(C=NCCC=CC=CCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
783,CC=CC=CCCOCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
784,C=CC=CCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
785,CC=CC=CC=CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
786,CC=CC=CC=CC=CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
787,C=CCC(C)=CCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
788,C=CC=C(C)CC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
789,CC=CC=CC=CCCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
790,CC=CC=CC=CC=CN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
791,CC=NC=C(C=NCCCC=C(C)CCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
792,CC=NC=C(C=NCCC=CC=CCN)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
793,CC=NC=C(C=NCOCCC=C(C)CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
794,CC=CC=CCCCCCCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
795,CC=CC=CC=CC=CNCN=CC(=CN=CC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
796,CC=NC=C(C=NC=CCC(C)=CCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
797,CC=NC=C(C=NCCCC=CC=C(C)N)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
798,CC=NC=C(C=NCOCCC(C)OCC)NC(=O)c1cc2ccc(-c3cc(F)cc(F)c3O)cc2[nH]1
799,CC=CC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
800,C=CC=CC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
801,C=CC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
802,CC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
803,CC=NC=C(C=NC=CC(=O)NC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
804,C=CC=CC=CCCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
805,CC=CC=CC=CON=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
806,CC=NC=C(C=NCC(C)CCC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
807,C=CC=CC=COCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
808,CC=NC=C(C=NC=CC=CCCC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
809,C=CC=CCC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
810,C=CCC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
811,CC=CC=CC=CNN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
812,CC=NC=C(C=NC=CC=C(C)N)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
813,CC=NC=C(C=NC=CC=CO)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
814,C=CC=CC=CNCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
815,CC=NC=C(C=NC=C(O)CO)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
816,CC=NC=C(C=NC=CC=CCC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
817,CC=CC=CC=CCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
818,CC=NC=C(C=NC=CC=CN)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
819,C=CC(O)=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
820,CC=NC=C(C=NC=CC=C(C)O)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
821,CC=NC=C(C=NOC=C(C)C)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
822,C=CC=CCCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
823,CC=NC=C(C=NCCC=CC=O)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
824,C=CC(C)C=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
825,CC=CC=CNCCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
826,CC=NC=C(C=NC=CC=CC=CN)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
827,C=CC(=C)C=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
828,CC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
829,CC=CC(C)CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
830,CC=NC=C(C=NC=CC=CCCF)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
831,C=CC=COCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
832,CC=NC=C(C=NCCC(=O)NC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
833,C=CC=CCC=CON=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
834,CC=NC=C(C=NCC(C)CNC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
835,C=CC=CC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
836,CC=CC=CCCCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
837,C=CC(C)OCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
838,CC=NC=C(C=NC=CC(=O)CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
839,CC=CCC=CCCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
840,CC=CC=CNC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
841,CC=COCC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
842,CC=CCC=CC=CC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
843,C=CC=CC=CCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
844,C=COCC=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
845,CC=NC=C(C=NC=CC=C(C)C)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
846,C=CC=CC=CON=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
847,CC=CC=CNCN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
848,CC=NC=C(C=NCC(C)OCC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
849,CC=NC=C(C=NC=CC=CC=CCC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
850,CC=NC=C(C=NC=CC=C(C)N)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
851,CC=NC=C(C=NCCC=C(C)N)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
852,C=CC=CC(=C)C=CN=CC(=CN=CC)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
853,CC=NC=C(C=NOC=C(C)CN)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
854,CC=NC=C(C=NCCC(C)CO)C(=O)Nc1cc2ccc(-c3cc(F)cc(F)c3O)cc2cn1
